defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label	o
http://purl.obolibrary.org/obo/HP_0003083	Dislocated radial head	http://purl.obolibrary.org/obo/UBERON_0001012	head of radius	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	hp
http://purl.obolibrary.org/obo/HP_0003994	Dislocated wrist	http://purl.obolibrary.org/obo/UBERON_0004452	carpal region	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	hp
http://purl.obolibrary.org/obo/HP_0008826	Dislocation of the femoral head	http://purl.obolibrary.org/obo/UBERON_0006767	head of femur	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	hp
http://purl.obolibrary.org/obo/HP_0008141	Dislocation of toes	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	hp
http://purl.obolibrary.org/obo/HP_0100627	Displacement of the urethral meatus	http://purl.obolibrary.org/obo/UBERON_0012240	urethral meatus	http://purl.obolibrary.org/obo/PATO_0002181	displaced	hp
http://purl.obolibrary.org/obo/HP_0045079	Distal femoral metaphyseal irregularity	http://purl.obolibrary.org/obo/UBERON_0006864	distal metaphysis of femur	http://purl.obolibrary.org/obo/PATO_0002141	irregular density	hp
http://purl.obolibrary.org/obo/HP_0001859	Distal foot symphalangism	http://purl.obolibrary.org/obo/UBERON_0002387	pes	http://purl.obolibrary.org/obo/HP_0100263	Distal symphalangism	hp
http://purl.obolibrary.org/obo/HP_0006449	Distal radial epiphyseal osteolysis	http://purl.obolibrary.org/obo/UBERON_0004407	distal epiphysis of radius	http://purl.obolibrary.org/obo/HP_0002797	Osteolysis	hp
http://purl.obolibrary.org/obo/HP_0000268	Dolichocephaly	http://purl.obolibrary.org/obo/UBERON_0000033	head	http://purl.obolibrary.org/obo/PATO_0002043	increased anterior-posterior diameter	hp
http://purl.obolibrary.org/obo/HP_0006459	Dorsal subluxation of ulna	http://purl.obolibrary.org/obo/UBERON_0001424	ulna	http://purl.obolibrary.org/obo/PATO_0001919	mislocalised dorsally	hp
http://purl.obolibrary.org/obo/HP_0011359	Dry hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0001824	dry	hp
http://purl.obolibrary.org/obo/HP_0000958	Dry skin	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0001801	decreased water composition	hp
http://purl.obolibrary.org/obo/HP_0100867	Duodenal stenosis	http://purl.obolibrary.org/obo/UBERON_0002114	duodenum	http://purl.obolibrary.org/obo/PATO_0001847	constricted	hp
http://purl.obolibrary.org/obo/HP_0005832	Dysharmonic delayed bone age	http://purl.obolibrary.org/obo/GO_0070977	bone maturation	http://purl.obolibrary.org/obo/PATO_0000692	heterochronic	hp
http://purl.obolibrary.org/obo/HP_0001332	Dystonia	http://purl.obolibrary.org/obo/NBO_0000598	dystonia	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0008391	Dystrophic fingernails	http://purl.obolibrary.org/obo/UBERON_0009565	nail of manual digit	http://purl.obolibrary.org/obo/PATO_0001780	dystrophic	hp
http://purl.obolibrary.org/obo/HP_0001810	Dystrophic toenail	http://purl.obolibrary.org/obo/UBERON_0009567	nail of pedal digit	http://purl.obolibrary.org/obo/PATO_0001780	dystrophic	hp
http://purl.obolibrary.org/obo/HP_0010529	Echolalia	http://purl.obolibrary.org/obo/NBO_0000623	echolalia	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0000656	Ectropion	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid	http://purl.obolibrary.org/obo/PATO_0001597	everted	hp
http://purl.obolibrary.org/obo/HP_0007651	Ectropion of lower eyelids	http://purl.obolibrary.org/obo/UBERON_0001713	lower eyelid	http://purl.obolibrary.org/obo/PATO_0001597	everted	hp
http://purl.obolibrary.org/obo/HP_0010742	Edema of the upper limbs	http://purl.obolibrary.org/obo/UBERON_0010708	pectoral complex	http://purl.obolibrary.org/obo/PATO_0001450	edematous	hp
http://purl.obolibrary.org/obo/HP_0011728	Elbow clonus	http://purl.obolibrary.org/obo/UBERON_0001490	elbow joint	http://purl.obolibrary.org/obo/HP_0002169	Clonus	hp
http://purl.obolibrary.org/obo/HP_0003042	Elbow dislocation	http://purl.obolibrary.org/obo/UBERON_0001461	elbow	http://purl.obolibrary.org/obo/HP_0001373	Joint dislocation	hp
http://purl.obolibrary.org/obo/HP_0002987	Elbow flexion contracture	http://purl.obolibrary.org/obo/UBERON_0001461	elbow	http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture	hp
http://purl.obolibrary.org/obo/HP_0003155	Elevated alkaline phosphatase	http://purl.obolibrary.org/obo/PR_000003968	alkaline phosphatase, tissue-nonspecific isozyme	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	hp
http://purl.obolibrary.org/obo/HP_0003910	Enlarged humeral metaphyses	http://purl.obolibrary.org/obo/UBERON_0013749	metaphysis of humerus	http://purl.obolibrary.org/obo/PATO_0001602	distended	hp
http://purl.obolibrary.org/obo/HP_0010655	Epiphyseal stippling	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis	http://purl.obolibrary.org/obo/PATO_0001512	punctate	hp
http://purl.obolibrary.org/obo/HP_0010237	Epiphyseal stippling of finger phalanges	http://purl.obolibrary.org/obo/UBERON_0004387	epiphysis of phalanx of manus	http://purl.obolibrary.org/obo/PATO_0001512	punctate	hp
http://purl.obolibrary.org/obo/HP_0010024	Epiphyseal stippling of the first metacarpal	http://purl.obolibrary.org/obo/UBERON_0004391	epiphysis of first metacarpal bone	http://purl.obolibrary.org/obo/PATO_0001512	punctate	hp
http://purl.obolibrary.org/obo/HP_0003902	Epiphyseal stippling of the humerus	http://purl.obolibrary.org/obo/UBERON_0004382	epiphysis of humerus	http://purl.obolibrary.org/obo/PATO_0001512	punctate	hp
http://purl.obolibrary.org/obo/HP_0009195	Epiphyseal stippling of the metacarpals	http://purl.obolibrary.org/obo/UBERON_0004390	epiphysis of metacarpal bone	http://purl.obolibrary.org/obo/PATO_0001512	punctate	hp
http://purl.obolibrary.org/obo/HP_0000039	Epispadias	http://purl.obolibrary.org/obo/UBERON_0012240	urethral meatus	http://purl.obolibrary.org/obo/PATO_0001919	mislocalised dorsally	hp
http://purl.obolibrary.org/obo/HP_0010450	Esophageal stenosis	http://purl.obolibrary.org/obo/UBERON_0011566	lumen of esophagus	http://purl.obolibrary.org/obo/PATO_0001847	constricted	hp
http://purl.obolibrary.org/obo/HP_0002043	Esophageal stricture	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus	http://purl.obolibrary.org/obo/PATO_0001847	constricted	hp
http://purl.obolibrary.org/obo/HP_0011248	Everted antitragus	http://purl.obolibrary.org/obo/UBERON_0016467	antitragus	http://purl.obolibrary.org/obo/PATO_0001597	everted	hp
http://purl.obolibrary.org/obo/HP_0000232	Everted lower lip vermilion	http://purl.obolibrary.org/obo/UBERON_0001835	lower lip	http://purl.obolibrary.org/obo/PATO_0001597	everted	hp
http://purl.obolibrary.org/obo/HP_0010803	Everted upper lip vermilion	http://purl.obolibrary.org/obo/UBERON_0001834	upper lip	http://purl.obolibrary.org/obo/PATO_0001597	everted	hp
http://purl.obolibrary.org/obo/HP_0002267	Exaggerated startle response	http://purl.obolibrary.org/obo/GO_0001964	startle response	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	hp
http://purl.obolibrary.org/obo/HP_0007392	Excessive wrinkled skin	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0001810	wrinkled	hp
http://purl.obolibrary.org/obo/HP_0007605	Excessive wrinkling of palmar skin	http://purl.obolibrary.org/obo/UBERON_0013777	skin of palm of manus	http://purl.obolibrary.org/obo/PATO_0001810	wrinkled	hp
http://purl.obolibrary.org/obo/HP_0001738	Exocrine pancreatic insufficiency	http://purl.obolibrary.org/obo/UBERON_0000017	exocrine pancreas	http://purl.obolibrary.org/obo/PATO_0001628	insufficient	hp
http://purl.obolibrary.org/obo/HP_0008796	Externally rotated hips	http://purl.obolibrary.org/obo/UBERON_0001464	hip	http://purl.obolibrary.org/obo/PATO_0002156	laterally rotated	hp
http://purl.obolibrary.org/obo/HP_0001978	Extramedullary hematopoiesis	http://purl.obolibrary.org/obo/GO_0030097	hemopoiesis	http://purl.obolibrary.org/obo/PATO_0000628	mislocalised	hp
http://purl.obolibrary.org/obo/HP_0000658	Eyelid apraxia	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid	http://purl.obolibrary.org/obo/PATO_0001511	non-functional	hp
http://purl.obolibrary.org/obo/HP_0000324	Facial asymmetry	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	hp
http://purl.obolibrary.org/obo/HP_0000996	Facial capillary hemangioma	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	http://purl.obolibrary.org/obo/HP_0000329	Facial hemangioma	hp
http://purl.obolibrary.org/obo/HP_0000282	Facial edema	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/PATO_0001450	edematous	hp
http://purl.obolibrary.org/obo/HP_0000329	Facial hemangioma	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/HP_0001028	Hemangioma	hp
http://purl.obolibrary.org/obo/HP_0009937	Facial hirsutism	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/HP_0001007	Hirsutism	hp
http://purl.obolibrary.org/obo/HP_0002219	Facial hypertrichosis	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/HP_0000998	Hypertrichosis	hp
http://purl.obolibrary.org/obo/HP_0000297	Facial hypotonia	http://purl.obolibrary.org/obo/UBERON_0001577	facial muscle	http://purl.obolibrary.org/obo/HP_0001252	Muscular hypotonia	hp
http://purl.obolibrary.org/obo/HP_0012892	Facial muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001577	facial muscle	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0000317	Facial myokymia	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/HP_0002411	Myokymia	hp
http://purl.obolibrary.org/obo/HP_0007209	Facial paralysis	http://purl.obolibrary.org/obo/UBERON_0001577	facial muscle	http://purl.obolibrary.org/obo/PATO_0000763	paralysed	hp
http://purl.obolibrary.org/obo/HP_0009762	Facial wrinkling	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/PATO_0001810	wrinkled	hp
http://purl.obolibrary.org/obo/HP_0002286	Fair hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0000665	high brightness	hp
http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	http://purl.obolibrary.org/obo/NBO_0000678	febrile seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0008222	Female infertility	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0000892	female sterile	hp
http://purl.obolibrary.org/obo/HP_0010458	Female pseudohermaphroditism	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0001829	female pseudohermaphrodite	hp
http://purl.obolibrary.org/obo/HP_0100344	Fibular deviation of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0003632	pedal digit 2	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0100342	Fibular deviation of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003633	pedal digit 3	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0100340	Fibular deviation of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0003634	pedal digit 4	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0100346	Fibular deviation of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0003635	pedal digit 5	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0100500	Fibular deviation of toes	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0003038	Fibular hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	hp
http://purl.obolibrary.org/obo/HP_0030293	Fibular metaphyseal irregularity	http://purl.obolibrary.org/obo/UBERON_0016928	metaphysis of fibula	http://purl.obolibrary.org/obo/PATO_0002141	irregular density	hp
http://purl.obolibrary.org/obo/HP_0003099	Fibular overgrowth	http://purl.obolibrary.org/obo/UBERON_0001446	fibula	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0005769	Fifth finger distal phalanx clinodactyly	http://purl.obolibrary.org/obo/UBERON_0004314	distal phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0002177	deviation towards the medial side	hp
http://purl.obolibrary.org/obo/HP_0002213	Fine hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	hp
http://purl.obolibrary.org/obo/HP_0040019	Finger clinodactyly	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/PATO_0002177	deviation towards the medial side	hp
http://purl.obolibrary.org/obo/HP_0003392	First dorsal interossei muscle weakness	http://purl.obolibrary.org/obo/UBERON_0002988	first dorsal interosseous of manus	http://purl.obolibrary.org/obo/PATO_0001779	decreased strength	hp
http://purl.obolibrary.org/obo/HP_0003849	Flared upper limb metaphysis	http://purl.obolibrary.org/obo/UBERON_0010708	pectoral complex	http://purl.obolibrary.org/obo/HP_0003015	Flared metaphysis	hp
http://purl.obolibrary.org/obo/HP_0030044	Flexion contracture of digit	http://purl.obolibrary.org/obo/UBERON_0002544	digit	http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture	hp
http://purl.obolibrary.org/obo/HP_0012785	Flexion contracture of finger	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture	hp
http://purl.obolibrary.org/obo/HP_0005830	Flexion contracture of toe	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit	http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture	hp
http://purl.obolibrary.org/obo/HP_0002349	Focal aware seizure	http://purl.obolibrary.org/obo/NBO_0000647	simple partial seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0002266	Focal clonic seizures	http://purl.obolibrary.org/obo/NBO_0000651	simple partial seizure with motor signs	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0002384	Focal impaired awareness seizure	http://purl.obolibrary.org/obo/NBO_0000648	complex partial seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0007359	Focal-onset seizure	http://purl.obolibrary.org/obo/NBO_0000646	partial seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0010507	Foot asymmetry	http://purl.obolibrary.org/obo/UBERON_0002387	pes	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical	hp
http://purl.obolibrary.org/obo/HP_0001808	Fragile nails	http://purl.obolibrary.org/obo/UBERON_0001705	nail	http://purl.obolibrary.org/obo/PATO_0001362	fragile	hp
http://purl.obolibrary.org/obo/HP_0001030	Fragile skin	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0001362	fragile	hp
http://purl.obolibrary.org/obo/HP_0002007	Frontal bossing	http://purl.obolibrary.org/obo/UBERON_0008200	forehead	http://purl.obolibrary.org/obo/PATO_0001482	prominent	hp
http://purl.obolibrary.org/obo/HP_0004661	Frontalis muscle weakness	http://purl.obolibrary.org/obo/UBERON_0010952	frontalis muscle belly	http://purl.obolibrary.org/obo/PATO_0001779	decreased strength	hp
http://purl.obolibrary.org/obo/HP_0000293	Full cheeks	http://purl.obolibrary.org/obo/UBERON_0001567	cheek	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0000025	Functional abnormality of male internal genitalia	http://purl.obolibrary.org/obo/UBERON_0004054	internal male genitalia	http://purl.obolibrary.org/obo/PATO_0001509	functionality	hp
http://purl.obolibrary.org/obo/HP_0011389	Functional abnormality of the inner ear	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear	http://purl.obolibrary.org/obo/PATO_0001509	functionality	hp
http://purl.obolibrary.org/obo/HP_0000221	Furrowed tongue	http://purl.obolibrary.org/obo/UBERON_0001723	tongue	http://purl.obolibrary.org/obo/PATO_0001948	furrowed	hp
http://purl.obolibrary.org/obo/HP_0004575	Fusion of midcervical facet joints	http://purl.obolibrary.org/obo/UBERON_0016404	cervical vertebral arch joint	http://purl.obolibrary.org/obo/PATO_0000642	fused with	hp
http://purl.obolibrary.org/obo/HP_0004345	Ganglioside accumulation	http://purl.obolibrary.org/obo/GO_0001573	ganglioside metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality	hp
http://purl.obolibrary.org/obo/HP_0005207	Gastric hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0002579	Gastrointestinal dysmotility	http://purl.obolibrary.org/obo/UBERON_0005409	alimentary part of gastrointestinal system	http://purl.obolibrary.org/obo/PATO_0001579	contractility	hp
http://purl.obolibrary.org/obo/HP_0002578	Gastroparesis	http://purl.obolibrary.org/obo/UBERON_0008856	stomach muscularis externa	http://purl.obolibrary.org/obo/PATO_0001779	decreased strength	hp
http://purl.obolibrary.org/obo/HP_0010821	Gelastic seizures	http://purl.obolibrary.org/obo/NBO_0000738	gelastic epilepsy	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0007334	Generalized tonic-clonic seizures with focal onset	http://purl.obolibrary.org/obo/NBO_0000663	partial seizure evolving to secondarily generalized seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0001902	Giant platelets	http://purl.obolibrary.org/obo/CL_0000233	platelet	http://purl.obolibrary.org/obo/PATO_0001940	gigantic	hp
http://purl.obolibrary.org/obo/HP_0000222	Gingival hyperkeratosis	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva	http://purl.obolibrary.org/obo/HP_0000962	Hyperkeratosis	hp
http://purl.obolibrary.org/obo/HP_0000212	Gingival overgrowth	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0006633	Glenoid fossa hypoplasia	http://purl.obolibrary.org/obo/UBERON_0006657	glenoid fossa	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	hp
http://purl.obolibrary.org/obo/HP_0000099	Glomerulonephritis	http://purl.obolibrary.org/obo/MPATH_197	glomerulonephritis	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0000162	Glossoptosis	http://purl.obolibrary.org/obo/UBERON_0001723	tongue	http://purl.obolibrary.org/obo/PATO_0001922	mislocalised posteriorly	hp
http://purl.obolibrary.org/obo/HP_0008639	Gonadal hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000991	gonad	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	hp
http://purl.obolibrary.org/obo/HP_0002282	Gray matter heterotopia	http://purl.obolibrary.org/obo/CL_0002319	neural cell	http://purl.obolibrary.org/obo/PATO_0000628	mislocalised	hp
http://purl.obolibrary.org/obo/HP_0000683	Grayish enamel	http://purl.obolibrary.org/obo/UBERON_0001752	enamel	http://purl.obolibrary.org/obo/PATO_0000950	grey	hp
http://purl.obolibrary.org/obo/HP_0011075	Green teeth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/PATO_0000320	green	hp
http://purl.obolibrary.org/obo/HP_0001507	Growth abnormality	http://purl.obolibrary.org/obo/GO_0040007	growth	http://purl.obolibrary.org/obo/PATO_0001236	process quality	hp
http://purl.obolibrary.org/obo/HP_0000738	Hallucinations	http://purl.obolibrary.org/obo/NBO_0000608	hallucination	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0025004	Hallux rigidus	http://purl.obolibrary.org/obo/UBERON_0007750	metatarsophalangeal joint of pedal digit 1	http://purl.obolibrary.org/obo/HP_0002758	Osteoarthritis	hp
http://purl.obolibrary.org/obo/HP_0001822	Hallux valgus	http://purl.obolibrary.org/obo/UBERON_0003631	pedal digit 1	http://purl.obolibrary.org/obo/PATO_0002176	deviation towards the lateral side	hp
http://purl.obolibrary.org/obo/HP_0010566	Hamartoma	http://purl.obolibrary.org/obo/MPATH_74	hamartoma	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	hp
http://purl.obolibrary.org/obo/HP_0002378	Hand tremor	http://purl.obolibrary.org/obo/UBERON_0002398	manus	http://purl.obolibrary.org/obo/HP_0001337	Tremor	hp
http://purl.obolibrary.org/obo/HP_0002346	Head tremor	http://purl.obolibrary.org/obo/UBERON_0000033	head	http://purl.obolibrary.org/obo/HP_0001337	Tremor	hp
http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	http://purl.obolibrary.org/obo/GO_0007605	sensory perception of sound	http://purl.obolibrary.org/obo/PATO_0000462	absent	hp
http://purl.obolibrary.org/obo/HP_0006813	Hemiclonic seizures	http://purl.obolibrary.org/obo/NBO_0000731	hemiclonic seizure	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0001878	Hemolytic anemia	http://purl.obolibrary.org/obo/MPATH_198	immune mediated hemolytic anaemia	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	hp
http://purl.obolibrary.org/obo/HP_0002480	Hepatic encephalopathy	http://purl.obolibrary.org/obo/UBERON_0002107	liver	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	hp
http://purl.obolibrary.org/obo/HP_0001399	Hepatic failure	http://purl.obolibrary.org/obo/UBERON_0002107	liver	http://purl.obolibrary.org/obo/PATO_0001511	non-functional	hp
http://purl.obolibrary.org/obo/HP_0030243	Hepatic vein thrombosis	http://purl.obolibrary.org/obo/UBERON_0001143	hepatic vein	http://purl.obolibrary.org/obo/HP_0001977	Abnormal thrombosis	hp
http://purl.obolibrary.org/obo/HP_0004299	Hernia of the abdominal wall	http://purl.obolibrary.org/obo/UBERON_0003697	abdominal wall	http://purl.obolibrary.org/obo/PATO_0000643	herniated	hp
http://purl.obolibrary.org/obo/HP_0008441	Herniation of intervertebral nuclei	http://purl.obolibrary.org/obo/UBERON_0002242	nucleus pulposus	http://purl.obolibrary.org/obo/PATO_0000643	herniated	hp
http://purl.obolibrary.org/obo/HP_0003273	Hip contracture	http://purl.obolibrary.org/obo/UBERON_0001464	hip	http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture	hp
http://purl.obolibrary.org/obo/HP_0002827	Hip dislocation	http://purl.obolibrary.org/obo/UBERON_0001464	hip	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	hp
http://purl.obolibrary.org/obo/HP_0008843	Hip osteoarthritis	http://purl.obolibrary.org/obo/UBERON_0001464	hip	http://purl.obolibrary.org/obo/HP_0002758	Osteoarthritis	hp
http://purl.obolibrary.org/obo/HP_0005152	Histiocytoid cardiomyopathy	http://purl.obolibrary.org/obo/CL_0002198	oncocyte	http://purl.obolibrary.org/obo/HP_0001638	Cardiomyopathy	hp
http://purl.obolibrary.org/obo/HP_0000888	Horizontal ribs	http://purl.obolibrary.org/obo/UBERON_0002228	rib	http://purl.obolibrary.org/obo/PATO_0001855	horizontal	hp
http://purl.obolibrary.org/obo/HP_0003440	Horizontal sacrum	http://purl.obolibrary.org/obo/UBERON_0003690	fused sacrum	http://purl.obolibrary.org/obo/PATO_0001855	horizontal	hp
http://purl.obolibrary.org/obo/HP_0003913	Humeral metaphyseal irregularity	http://purl.obolibrary.org/obo/UBERON_0013749	metaphysis of humerus	http://purl.obolibrary.org/obo/PATO_0002141	irregular density	hp
http://purl.obolibrary.org/obo/HP_0001789	Hydrops fetalis	http://purl.obolibrary.org/obo/UBERON_0000922	embryo	http://purl.obolibrary.org/obo/PATO_0001450	edematous	hp
http://purl.obolibrary.org/obo/HP_0000072	Hydroureter	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0001602	distended	hp
http://purl.obolibrary.org/obo/HP_0010790	Hyoplasia of the Leydig cells	http://purl.obolibrary.org/obo/CL_0000178	Leydig cell	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	hp
http://purl.obolibrary.org/obo/HP_0000841	Hyperactive renin-angiotensin system	http://purl.obolibrary.org/obo/UBERON_0018229	renin-angiotensin system	http://purl.obolibrary.org/obo/PATO_0000760	increased behavioural activity	hp
http://purl.obolibrary.org/obo/HP_0000752	Hyperactivity	http://purl.obolibrary.org/obo/NBO_0000030	hyperactivity	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	hp
http://purl.obolibrary.org/obo/HP_0000974	Hyperextensible skin	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0002287	increased elasticity	hp
http://purl.obolibrary.org/obo/HP_0002487	Hyperkinetic movements	http://purl.obolibrary.org/obo/GO_0042465	kinesis	http://purl.obolibrary.org/obo/PATO_0000912	increased rate	hp
http://purl.obolibrary.org/obo/HP_0005890	Hyperostosis cranialis interna	http://purl.obolibrary.org/obo/UBERON_0017692	internal surface of cranial base	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0004438	Hyperostosis frontalis interna	http://purl.obolibrary.org/obo/UBERON_0017690	internal surface of frontal bone	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	hp
http://purl.obolibrary.org/obo/HP_0012371	Hyperplasia of midface	http://purl.obolibrary.org/obo/UBERON_0004089	midface	http://purl.obolibrary.org/obo/PATO_0001482	prominent	hp
http://purl.obolibrary.org/obo/HP_0010791	Hyperplasia of the Leydig cells	http://purl.obolibrary.org/obo/CL_0000178	Leydig cell	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	hp
http://purl.obolibrary.org/obo/HP_0040298	Hyperplasia of the endometrium	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	hp
http://purl.obolibrary.org/obo/HP_0002822	Hyperplasia of the femoral trochanters	http://purl.obolibrary.org/obo/UBERON_0000980	trochanter	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	hp
http://purl.obolibrary.org/obo/HP_0430028	Hyperplasia of the maxilla	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	hp
