x,y,label_x,label_y,matching_category,curie_x,curie_y
http://purl.obolibrary.org/obo/HP_0011219,http://purl.obolibrary.org/obo/MP_0030066,Short face (HPO),short face (MPO),lexical-logical,HP:0011219,MP:0030066
http://purl.obolibrary.org/obo/HP_0000275,http://purl.obolibrary.org/obo/MP_0030067,Narrow face (HPO),narrow face (MPO),lexical-logical,HP:0000275,MP:0030067
http://purl.obolibrary.org/obo/HP_0100729,http://purl.obolibrary.org/obo/MP_0030068,Large face (HPO),large face (MPO),lexical-logical,HP:0100729,MP:0030068
http://purl.obolibrary.org/obo/HP_0000283,http://purl.obolibrary.org/obo/MP_0030069,Broad face (HPO),broad face (MPO),lexical-logical,HP:0000283,MP:0030069
http://purl.obolibrary.org/obo/HP_0000276,http://purl.obolibrary.org/obo/MP_0030070,Long face (HPO),long face (MPO),lexical-logical,HP:0000276,MP:0030070
http://purl.obolibrary.org/obo/HP_0000311,http://purl.obolibrary.org/obo/MP_0030072,Round face (HPO),round face (MPO),lexical-logical,HP:0000311,MP:0030072
http://purl.obolibrary.org/obo/HP_0000321,http://purl.obolibrary.org/obo/MP_0030073,Square face (HPO),square face (MPO),lexical-logical,HP:0000321,MP:0030073
http://purl.obolibrary.org/obo/HP_0000280,http://purl.obolibrary.org/obo/MP_0030074,Coarse facial features (HPO),coarse facial features (MPO),lexical-logical,HP:0000280,MP:0030074
http://purl.obolibrary.org/obo/HP_0009754,http://purl.obolibrary.org/obo/MP_0030087,Fibrous syngnathia (HPO),fibrous syngnathia (MPO),lexical-logical,HP:0009754,MP:0030087
http://purl.obolibrary.org/obo/HP_0000691,http://purl.obolibrary.org/obo/MP_0030088,Microdontia (HPO),microdontia (MPO),lexical-logical,HP:0000691,MP:0030088
http://purl.obolibrary.org/obo/HP_0001572,http://purl.obolibrary.org/obo/MP_0030091,Macrodontia (HPO),macrodontia (MPO),lexical-logical,HP:0001572,MP:0030091
http://purl.obolibrary.org/obo/HP_0000324,http://purl.obolibrary.org/obo/MP_0030099,Facial asymmetry (HPO),facial asymmetry (MPO),lexical-logical,HP:0000324,MP:0030099
http://purl.obolibrary.org/obo/HP_0000456,http://purl.obolibrary.org/obo/MP_0030116,Bifid nasal tip (HPO),bifid nasal tip (MPO),lexical-logical,HP:0000456,MP:0030116
http://purl.obolibrary.org/obo/HP_0011803,http://purl.obolibrary.org/obo/MP_0030117,Bifid nose (HPO),bifid nose (MPO),lexical-logical,HP:0011803,MP:0030117
http://purl.obolibrary.org/obo/HP_0007209,http://purl.obolibrary.org/obo/MP_0030141,Facial paralysis (HPO),facial paralysis (MPO),lexical-logical,HP:0007209,MP:0030141
http://purl.obolibrary.org/obo/HP_0000506,http://purl.obolibrary.org/obo/MP_0030166,Telecanthus (HPO),increased inner canthal distance (MPO),lexical-logical,HP:0000506,MP:0030166
http://purl.obolibrary.org/obo/HP_0000219,http://purl.obolibrary.org/obo/MP_0030168,Thin upper lip vermilion (HPO),thin upper lip (MPO),lexical-logical,HP:0000219,MP:0030168
http://purl.obolibrary.org/obo/HP_0007886,http://purl.obolibrary.org/obo/MP_0030171,Absent extraocular muscles (HPO),absent extraocular muscles (MPO),lexical-logical,HP:0007886,MP:0030171
http://purl.obolibrary.org/obo/HP_0000322,http://purl.obolibrary.org/obo/MP_0030193,Short philtrum (HPO),short philtrum (MPO),lexical-logical,HP:0000322,MP:0030193
http://purl.obolibrary.org/obo/HP_0005104,http://purl.obolibrary.org/obo/MP_0030198,Hypoplastic nasal septum (HPO),nasal septum hypoplasia (MPO),lexical-logical,HP:0005104,MP:0030198
http://purl.obolibrary.org/obo/HP_0005273,http://purl.obolibrary.org/obo/MP_0030201,Absent nasal septal cartilage (HPO),absent nasal septum cartilage (MPO),lexical-logical,HP:0005273,MP:0030201
http://purl.obolibrary.org/obo/HP_0000420,http://purl.obolibrary.org/obo/MP_0030203,Short nasal septum (HPO),short nasal septum (MPO),lexical-logical,HP:0000420,MP:0030203
http://purl.obolibrary.org/obo/HP_0009936,http://purl.obolibrary.org/obo/MP_0030206,Narrow nasal septum (HPO),thin nasal septum (MPO),lexical-logical,HP:0009936,MP:0030206
http://purl.obolibrary.org/obo/HP_0100774,http://purl.obolibrary.org/obo/MP_0030222,Hyperostosis (HPO),hyperostosis (MPO),lexical-logical,HP:0100774,MP:0030222
http://purl.obolibrary.org/obo/HP_0000331,http://purl.obolibrary.org/obo/MP_0030244,Short chin (HPO),short chin (MPO),lexical-logical,HP:0000331,MP:0030244
http://purl.obolibrary.org/obo/HP_0000243,http://purl.obolibrary.org/obo/MP_0030368,Trigonocephaly (HPO),trigonocephaly (MPO),lexical-logical,HP:0000243,MP:0030368
http://purl.obolibrary.org/obo/HP_0002689,http://purl.obolibrary.org/obo/MP_0030382,Absent paranasal sinuses (HPO),absent paranasal sinus (MPO),lexical-logical,HP:0002689,MP:0030382
http://purl.obolibrary.org/obo/HP_0004491,http://purl.obolibrary.org/obo/MP_0030387,Large posterior fontanelle (HPO),large posterior fontanelle (MPO),lexical-logical,HP:0004491,MP:0030387
http://purl.obolibrary.org/obo/HP_0000239,http://purl.obolibrary.org/obo/MP_0030388,Large fontanelles (HPO),large fontanelles (MPO),lexical-logical,HP:0000239,MP:0030388
http://purl.obolibrary.org/obo/HP_0005486,http://purl.obolibrary.org/obo/MP_0030389,Small fontanelle (HPO),small fontanelles (MPO),lexical-logical,HP:0005486,MP:0030389
http://purl.obolibrary.org/obo/HP_0000270,http://purl.obolibrary.org/obo/MP_0030393,Delayed cranial suture closure (HPO),delayed fontanelle closure (MPO),lexical-logical,HP:0000270,MP:0030393
http://purl.obolibrary.org/obo/HP_0006336,http://purl.obolibrary.org/obo/MP_0030497,Short dental roots (HPO),short tooth root (MPO),lexical-logical,HP:0006336,MP:0030497
http://purl.obolibrary.org/obo/HP_0000692,http://purl.obolibrary.org/obo/MP_0030540,Misalignment of teeth (HPO),misaligned teeth (MPO),lexical-logical,HP:0000692,MP:0030540
http://purl.obolibrary.org/obo/HP_0011062,http://purl.obolibrary.org/obo/MP_0030541,Misalignment of incisors (HPO),misaligned incisors (MPO),lexical-logical,HP:0011062,MP:0030541
http://purl.obolibrary.org/obo/HP_0100493,http://purl.obolibrary.org/obo/MP_0030565,Hypoammonemia (HPO),decreased circulating ammonia level (MPO),lexical-logical,HP:0100493,MP:0030565
http://purl.obolibrary.org/obo/HP_0009804,http://purl.obolibrary.org/obo/MP_0030608,Reduced number of teeth (HPO),decreased tooth number (MPO),lexical-logical,HP:0009804,MP:0030608
http://purl.obolibrary.org/obo/HP_0006483,http://purl.obolibrary.org/obo/MP_0030611,Abnormal number of teeth (HPO),abnormal tooth number (MPO),lexical-logical,HP:0006483,MP:0030611
http://purl.obolibrary.org/obo/HP_0001992,http://purl.obolibrary.org/obo/MP_0030612,Organic aciduria (HPO),organic aciduria (MPO),lexical-logical,HP:0001992,MP:0030612
http://purl.obolibrary.org/obo/HP_0003215,http://purl.obolibrary.org/obo/MP_0030613,Dicarboxylic aciduria (HPO),dicarboxylic aciduria (MPO),lexical-logical,HP:0003215,MP:0030613
http://purl.obolibrary.org/obo/HP_0012120,http://purl.obolibrary.org/obo/MP_0030614,Methylmalonic aciduria (HPO),methylmalonic aciduria (MPO),lexical-logical,HP:0012120,MP:0030614
http://purl.obolibrary.org/obo/HP_0003219,http://purl.obolibrary.org/obo/MP_0030615,Ethylmalonic aciduria (HPO),ethylmalonic aciduria (MPO),lexical-logical,HP:0003219,MP:0030615
http://purl.obolibrary.org/obo/HP_0003108,http://purl.obolibrary.org/obo/MP_0030616,Hyperglycinuria (HPO),hyperglycinuria (MPO),lexical-logical,HP:0003108,MP:0030616
http://purl.obolibrary.org/obo/HP_0025376,http://purl.obolibrary.org/obo/MP_0030617,Hyperglutaminuria (HPO),hyperglutaminuria (MPO),lexical-logical,HP:0025376,MP:0030617
http://purl.obolibrary.org/obo/HP_0003361,http://purl.obolibrary.org/obo/MP_0030618,Tryptophanuria (HPO),tryptophanuria (MPO),lexical-logical,HP:0003361,MP:0030618
http://purl.obolibrary.org/obo/HP_0002912,http://purl.obolibrary.org/obo/MP_0030630,Methylmalonic acidemia (HPO),increased circulating methylmalonic acid level (MPO),lexical-logical,HP:0002912,MP:0030630
http://purl.obolibrary.org/obo/HP_0003235,http://purl.obolibrary.org/obo/MP_0030644,Hypermethioninemia (HPO),increased circulating methionine level (MPO),lexical-logical,HP:0003235,MP:0030644
http://purl.obolibrary.org/obo/HP_0003658,http://purl.obolibrary.org/obo/MP_0030645,Hypomethioninemia (HPO),decreased circulating methionine level (MPO),lexical-logical,HP:0003658,MP:0030645
http://purl.obolibrary.org/obo/HP_0012026,http://purl.obolibrary.org/obo/MP_0030650,Hyperornithinemia (HPO),increased circulating ornithine level (MPO),lexical-logical,HP:0012026,MP:0030650
http://purl.obolibrary.org/obo/HP_0500163,http://purl.obolibrary.org/obo/MP_0030651,Hypoornithinemia (HPO),decreased circulating ornithine level (MPO),lexical-logical,HP:0500163,MP:0030651
http://purl.obolibrary.org/obo/HP_0002154,http://purl.obolibrary.org/obo/MP_0030655,Hyperglycinemia (HPO),increased circulating glycine level (MPO),lexical-logical,HP:0002154,MP:0030655
http://purl.obolibrary.org/obo/HP_0012277,http://purl.obolibrary.org/obo/MP_0030656,Hypoglycinemia (HPO),decreased circulating glycine level (MPO),lexical-logical,HP:0012277,MP:0030656
http://purl.obolibrary.org/obo/HP_0500153,http://purl.obolibrary.org/obo/MP_0030661,Hyperargininemia (HPO),increased circulating arginine level (MPO),lexical-logical,HP:0500153,MP:0030661
http://purl.obolibrary.org/obo/HP_0005961,http://purl.obolibrary.org/obo/MP_0030662,Hypoargininemia (HPO),decreased circulating arginine level (MPO),lexical-logical,HP:0005961,MP:0030662
http://purl.obolibrary.org/obo/HP_0008358,http://purl.obolibrary.org/obo/MP_0030667,Hyperprolinemia (HPO),increased circulating proline level (MPO),lexical-logical,HP:0008358,MP:0030667
http://purl.obolibrary.org/obo/HP_0500139,http://purl.obolibrary.org/obo/MP_0030668,Hypoprolinemia (HPO),decreased circulating proline level (MPO),lexical-logical,HP:0500139,MP:0030668
http://purl.obolibrary.org/obo/HP_0004923,http://purl.obolibrary.org/obo/MP_0030670,Hyperphenylalaninemia (HPO),increased circulating phenylalanine level (MPO),lexical-logical,HP:0004923,MP:0030670
http://purl.obolibrary.org/obo/HP_0500141,http://purl.obolibrary.org/obo/MP_0030671,Hypophenylalaninemia (HPO),decreased circulating phenylalanine level (MPO),lexical-logical,HP:0500141,MP:0030671
http://purl.obolibrary.org/obo/HP_0003348,http://purl.obolibrary.org/obo/MP_0030673,Hyperalaninemia (HPO),increased circulating alanine level (MPO),lexical-logical,HP:0003348,MP:0030673
http://purl.obolibrary.org/obo/HP_0500154,http://purl.obolibrary.org/obo/MP_0030674,Hypoalaninemia (HPO),decreased circulating alanine level (MPO),lexical-logical,HP:0500154,MP:0030674
http://purl.obolibrary.org/obo/HP_0003286,http://purl.obolibrary.org/obo/MP_0030687,Cystathioninemia (HPO),increased circulating cystathionine level (MPO),lexical-logical,HP:0003286,MP:0030687
http://purl.obolibrary.org/obo/HP_0003153,http://purl.obolibrary.org/obo/MP_0030689,Cystathioninuria (HPO),cystathioninuria (MPO),lexical-logical,HP:0003153,MP:0030689
http://purl.obolibrary.org/obo/HP_0500138,http://purl.obolibrary.org/obo/MP_0030694,Hyperserinemia (HPO),increased circulating serine level (MPO),lexical-logical,HP:0500138,MP:0030694
http://purl.obolibrary.org/obo/HP_0012279,http://purl.obolibrary.org/obo/MP_0030695,Hyposerinemia (HPO),decreased circulating serine level (MPO),lexical-logical,HP:0012279,MP:0030695
http://purl.obolibrary.org/obo/HP_0003354,http://purl.obolibrary.org/obo/MP_0030703,Hyperthreoninemia (HPO),increased circulating threonine level (MPO),lexical-logical,HP:0003354,MP:0030703
http://purl.obolibrary.org/obo/HP_0003217,http://purl.obolibrary.org/obo/MP_0030709,Hyperglutaminemia (HPO),increased circulating glutamine level (MPO),lexical-logical,HP:0003217,MP:0030709
http://purl.obolibrary.org/obo/HP_0500147,http://purl.obolibrary.org/obo/MP_0030710,Hypoglutaminemia (HPO),decreased circulating glutamine level (MPO),lexical-logical,HP:0500147,MP:0030710
http://purl.obolibrary.org/obo/HP_0010913,http://purl.obolibrary.org/obo/MP_0030715,Hyperisoleucinemia (HPO),increased circulating isoleucine level (MPO),lexical-logical,HP:0010913,MP:0030715
http://purl.obolibrary.org/obo/HP_0500144,http://purl.obolibrary.org/obo/MP_0030716,Hypoisoleucinemia (HPO),decreased circulating isoleucine level (MPO),lexical-logical,HP:0500144,MP:0030716
http://purl.obolibrary.org/obo/HP_0002161,http://purl.obolibrary.org/obo/MP_0030718,Hyperlysinemia (HPO),increased circulating lysine level (MPO),lexical-logical,HP:0002161,MP:0030718
http://purl.obolibrary.org/obo/HP_0500142,http://purl.obolibrary.org/obo/MP_0030719,Hypolysinemia (HPO),decreased circulating lysine level (MPO),lexical-logical,HP:0500142,MP:0030719
http://purl.obolibrary.org/obo/HP_0010910,http://purl.obolibrary.org/obo/MP_0030727,Hypervalinemia (HPO),increased circulating valine level (MPO),lexical-logical,HP:0010910,MP:0030727
http://purl.obolibrary.org/obo/HP_0010911,http://purl.obolibrary.org/obo/MP_0030750,Hyperleucinemia (HPO),increased circulating leucine level (MPO),lexical-logical,HP:0010911,MP:0030750
http://purl.obolibrary.org/obo/HP_0500143,http://purl.obolibrary.org/obo/MP_0030751,Hypoleucinemia (HPO),decreased circulating leucine level (MPO),lexical-logical,HP:0500143,MP:0030751
http://purl.obolibrary.org/obo/HP_0011976,http://purl.obolibrary.org/obo/MP_0030766,Elevated urinary catecholamines (HPO),increased urine catecholamine level (MPO),lexical-logical,HP:0011976,MP:0030766
http://purl.obolibrary.org/obo/HP_0045012,http://purl.obolibrary.org/obo/MP_0030767,Decreased urinary catecholamine concentration (HPO),decreased urine catecholamine level (MPO),lexical-logical,HP:0045012,MP:0030767
http://purl.obolibrary.org/obo/HP_0011979,http://purl.obolibrary.org/obo/MP_0030768,Elevated urinary dopamine (HPO),increased urine dopamine level (MPO),lexical-logical,HP:0011979,MP:0030768
http://purl.obolibrary.org/obo/HP_0003639,http://purl.obolibrary.org/obo/MP_0030770,Elevated urinary epinephrine (HPO),increased urine adrenaline level (MPO),lexical-logical,HP:0003639,MP:0030770
http://purl.obolibrary.org/obo/HP_0012406,http://purl.obolibrary.org/obo/MP_0030778,Hypercitraturia (HPO),increased urine citrate level (MPO),lexical-logical,HP:0012406,MP:0030778
http://purl.obolibrary.org/obo/HP_0012405,http://purl.obolibrary.org/obo/MP_0030779,Hypocitraturia (HPO),decreased urine citrate level (MPO),lexical-logical,HP:0012405,MP:0030779
http://purl.obolibrary.org/obo/HP_0040301,http://purl.obolibrary.org/obo/MP_0030780,Increased urinary glycerol (HPO),increased urine glycerol level (MPO),lexical-logical,HP:0040301,MP:0030780
http://purl.obolibrary.org/obo/HP_0002812,http://purl.obolibrary.org/obo/MP_0030790,Coxa vara (HPO),coxa vara (MPO),lexical-logical,HP:0002812,MP:0030790
http://purl.obolibrary.org/obo/HP_0006429,http://purl.obolibrary.org/obo/MP_0030794,Broad femoral neck (HPO),broad femur neck (MPO),lexical-logical,HP:0006429,MP:0030794
http://purl.obolibrary.org/obo/HP_0001373,http://purl.obolibrary.org/obo/MP_0030795,Joint dislocation (HPO),joint dislocation (MPO),lexical-logical,HP:0001373,MP:0030795
http://purl.obolibrary.org/obo/HP_0002999,http://purl.obolibrary.org/obo/MP_0030860,Patellar dislocation (HPO),patellar dislocation (MPO),lexical-logical,HP:0002999,MP:0030860
http://purl.obolibrary.org/obo/HP_0001376,http://purl.obolibrary.org/obo/MP_0030863,Limitation of joint mobility (HPO),decreased joint mobility (MPO),lexical-logical,HP:0001376,MP:0030863
http://purl.obolibrary.org/obo/HP_0003083,http://purl.obolibrary.org/obo/MP_0030883,Dislocated radial head (HPO),dislocated radius head (MPO),lexical-logical,HP:0003083,MP:0030883
http://purl.obolibrary.org/obo/HP_0005349,http://purl.obolibrary.org/obo/MP_0030892,Hypoplasia of the epiglottis (HPO),epiglottis hypoplasia (MPO),lexical-logical,HP:0005349,MP:0030892
http://purl.obolibrary.org/obo/HP_0008751,http://purl.obolibrary.org/obo/MP_0030899,Laryngeal cleft (HPO),laryngeal cleft (MPO),lexical-logical,HP:0008751,MP:0030899
http://purl.obolibrary.org/obo/HP_0000953,http://purl.obolibrary.org/obo/MP_0030926,Hyperpigmentation of the skin (HPO),increased skin pigmentation (MPO),lexical-logical,HP:0000953,MP:0030926
http://purl.obolibrary.org/obo/HP_0001946,http://purl.obolibrary.org/obo/MP_0030970,Ketosis (HPO),ketosis (MPO),lexical-logical,HP:0001946,MP:0030970
http://purl.obolibrary.org/obo/HP_0005959,http://purl.obolibrary.org/obo/MP_0030973,Impaired gluconeogenesis (HPO),impaired gluconeogenesis (MPO),lexical-logical,HP:0005959,MP:0030973
http://purl.obolibrary.org/obo/HP_3000066,http://purl.obolibrary.org/obo/MP_3000005,Abnormal lacrimal sac morphology (HPO),abnormal lacrimal sac morphology (MPO),lexical-logical,HP:3000066,MP:3000005
http://purl.obolibrary.org/obo/HP_0009894,http://purl.obolibrary.org/obo/MP_0000019,Thickened ears (HPO),thick ears (MPO),logical,HP:0009894,MP:0000019
http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/MP_0000022,Abnormality of the pinna (HPO),abnormal ear shape (MPO),logical,HP:0000377,MP:0000022
http://purl.obolibrary.org/obo/HP_0000369,http://purl.obolibrary.org/obo/MP_0000024,Low-set ears (HPO),lowered ear position (MPO),logical,HP:0000369,MP:0000024
http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/MP_0000026,Morphological abnormality of the inner ear (HPO),abnormal inner ear morphology (MPO),logical,HP:0011390,MP:0000026
http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/MP_0000034,Morphological abnormality of the vestibule of the inner ear (HPO),abnormal inner ear vestibule morphology (MPO),logical,HP:0011376,MP:0000034
http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/MP_0000049,Morphological abnormality of the middle ear (HPO),abnormal middle ear morphology (MPO),logical,HP:0008609,MP:0000049
http://purl.obolibrary.org/obo/HP_0002696,http://purl.obolibrary.org/obo/MP_0000109,Abnormal parietal bone morphology (HPO),abnormal parietal bone morphology (MPO),logical,HP:0002696,MP:0000109
http://purl.obolibrary.org/obo/HP_0011323,http://purl.obolibrary.org/obo/MP_0000114,Cleft of chin (HPO),cleft chin (MPO),logical,HP:0011323,MP:0000114
http://purl.obolibrary.org/obo/HP_0002753,http://purl.obolibrary.org/obo/MP_0000135,Thin bony cortex (HPO),decreased compact bone thickness (MPO),logical,HP:0002753,MP:0000135
http://purl.obolibrary.org/obo/HP_0000782,http://purl.obolibrary.org/obo/MP_0000149,Abnormality of the scapula (HPO),abnormal scapula morphology (MPO),logical,HP:0000782,MP:0000149
http://purl.obolibrary.org/obo/HP_0003141,http://purl.obolibrary.org/obo/MP_0000182,Increased LDL cholesterol concentration (HPO),increased circulating LDL cholesterol level (MPO),logical,HP:0003141,MP:0000182
http://purl.obolibrary.org/obo/HP_0003233,http://purl.obolibrary.org/obo/MP_0000186,Decreased HDL cholesterol concentration (HPO),decreased circulating HDL cholesterol level (MPO),logical,HP:0003233,MP:0000186
http://purl.obolibrary.org/obo/HP_0001640,http://purl.obolibrary.org/obo/MP_0000274,Cardiomegaly (HPO),enlarged heart (MPO),logical,HP:0001640,MP:0000274
http://purl.obolibrary.org/obo/HP_0011994,http://purl.obolibrary.org/obo/MP_0000282,Abnormal atrial septum morphology (HPO),abnormal interatrial septum morphology (MPO),logical,HP:0011994,MP:0000282
http://purl.obolibrary.org/obo/HP_0100495,http://purl.obolibrary.org/obo/MP_0000324,Mastocytosis (HPO),increased mast cell number (MPO),logical,HP:0100495,MP:0000324
http://purl.obolibrary.org/obo/HP_0001006,http://purl.obolibrary.org/obo/MP_0000414,Hypotrichosis (HPO),alopecia (MPO),logical,HP:0001006,MP:0000414
http://purl.obolibrary.org/obo/HP_0040194,http://purl.obolibrary.org/obo/MP_0000434,Increased head circumference (HPO),megacephaly (MPO),logical,HP:0040194,MP:0000434
http://purl.obolibrary.org/obo/HP_0000248,http://purl.obolibrary.org/obo/MP_0000435,Brachycephaly (HPO),shortened head (MPO),logical,HP:0000248,MP:0000435
http://purl.obolibrary.org/obo/HP_0000327,http://purl.obolibrary.org/obo/MP_0000457,Hypoplasia of the maxilla (HPO),maxilla hypoplasia (MPO),logical,HP:0000327,MP:0000457
http://purl.obolibrary.org/obo/HP_0005815,http://purl.obolibrary.org/obo/MP_0000480,Supernumerary ribs (HPO),increased rib number (MPO),logical,HP:0005815,MP:0000480
http://purl.obolibrary.org/obo/HP_0010946,http://purl.obolibrary.org/obo/MP_0000519,Dilatation of the renal pelvis (HPO),hydronephrosis (MPO),logical,HP:0010946,MP:0000519
http://purl.obolibrary.org/obo/HP_0008873,http://purl.obolibrary.org/obo/MP_0000547,Disproportionate short-limb short stature (HPO),short limbs (MPO),logical,HP:0008873,MP:0000547
http://purl.obolibrary.org/obo/HP_0045009,http://purl.obolibrary.org/obo/MP_0000552,Abnormal morphology of the radius (HPO),abnormal radius morphology (MPO),logical,HP:0045009,MP:0000552
http://purl.obolibrary.org/obo/HP_0002992,http://purl.obolibrary.org/obo/MP_0000558,Abnormality of tibia morphology (HPO),abnormal tibia morphology (MPO),logical,HP:0002992,MP:0000558
http://purl.obolibrary.org/obo/HP_0002823,http://purl.obolibrary.org/obo/MP_0000559,Abnormality of femur morphology (HPO),abnormal femur morphology (MPO),logical,HP:0002823,MP:0000559
http://purl.obolibrary.org/obo/HP_0001883,http://purl.obolibrary.org/obo/MP_0000576,Talipes (HPO),clubfoot (MPO),logical,HP:0001883,MP:0000576
http://purl.obolibrary.org/obo/HP_0012681,http://purl.obolibrary.org/obo/MP_0000632,Abnormality of pineal morphology (HPO),abnormal pineal gland morphology (MPO),logical,HP:0012681,MP:0000632
http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/MP_0000639,Abnormality of adrenal morphology (HPO),abnormal adrenal gland morphology (MPO),logical,HP:0011732,MP:0000639
http://purl.obolibrary.org/obo/HP_0008711,http://purl.obolibrary.org/obo/MP_0000659,Benign prostatic hyperplasia (HPO),prostate gland hyperplasia (MPO),logical,HP:0008711,MP:0000659
http://purl.obolibrary.org/obo/HP_0040088,http://purl.obolibrary.org/obo/MP_0000717,Abnormal lymphocyte count (HPO),abnormal lymphocyte cell number (MPO),logical,HP:0040088,MP:0000717
http://purl.obolibrary.org/obo/HP_0005422,http://purl.obolibrary.org/obo/MP_0000727,Absence of CD8-positive T cells (HPO),"absent CD8-positive, alpha-beta T cells (MPO)",logical,HP:0005422,MP:0000727
http://purl.obolibrary.org/obo/HP_0001322,http://purl.obolibrary.org/obo/MP_0000774,obsolete Brain very small (HPO),decreased brain size (MPO),logical,HP:0001322,MP:0000774
http://purl.obolibrary.org/obo/HP_0100547,http://purl.obolibrary.org/obo/MP_0000783,Abnormality of forebrain morphology (HPO),abnormal forebrain morphology (MPO),logical,HP:0100547,MP:0000783
http://purl.obolibrary.org/obo/HP_0006872,http://purl.obolibrary.org/obo/MP_0000785,Cerebral hypoplasia (HPO),telencephalon hypoplasia (MPO),logical,HP:0006872,MP:0000785
http://purl.obolibrary.org/obo/HP_0006891,http://purl.obolibrary.org/obo/MP_0000789,Thick cerebral cortex (HPO),thickened cerebral cortex (MPO),logical,HP:0006891,MP:0000789
http://purl.obolibrary.org/obo/HP_0025100,http://purl.obolibrary.org/obo/MP_0000807,Abnormal morphology of the hippocampus (HPO),abnormal hippocampus morphology (MPO),logical,HP:0025100,MP:0000807
http://purl.obolibrary.org/obo/HP_0040327,http://purl.obolibrary.org/obo/MP_0000819,Abnormal morphology of the olfactory bulb (HPO),abnormal olfactory bulb morphology (MPO),logical,HP:0040327,MP:0000819
http://purl.obolibrary.org/obo/HP_0006956,http://purl.obolibrary.org/obo/MP_0000825,Dilation of lateral ventricles (HPO),dilated lateral ventricles (MPO),logical,HP:0006956,MP:0000825
http://purl.obolibrary.org/obo/HP_0011282,http://purl.obolibrary.org/obo/MP_0000841,Abnormality of hindbrain morphology (HPO),abnormal hindbrain morphology (MPO),logical,HP:0011282,MP:0000841
http://purl.obolibrary.org/obo/HP_0007027,http://purl.obolibrary.org/obo/MP_0000847,Poorly formed metencephalon (HPO),abnormal metencephalon morphology (MPO),logical,HP:0007027,MP:0000847
http://purl.obolibrary.org/obo/HP_0002335,http://purl.obolibrary.org/obo/MP_0000865,Agenesis of cerebellar vermis (HPO),absent cerebellum vermis (MPO),logical,HP:0002335,MP:0000865
http://purl.obolibrary.org/obo/HP_0001320,http://purl.obolibrary.org/obo/MP_0000866,Cerebellar vermis hypoplasia (HPO),cerebellum vermis hypoplasia (MPO),logical,HP:0001320,MP:0000866
http://purl.obolibrary.org/obo/HP_0002450,http://purl.obolibrary.org/obo/MP_0000937,Abnormal motor neuron morphology (HPO),abnormal motor neuron morphology (MPO),logical,HP:0002450,MP:0000937
http://purl.obolibrary.org/obo/HP_0002398,http://purl.obolibrary.org/obo/MP_0000938,Degeneration of anterior horn cells (HPO),motor neuron degeneration (MPO),logical,HP:0002398,MP:0000938
http://purl.obolibrary.org/obo/HP_0025028,http://purl.obolibrary.org/obo/MP_0001044,Abnormality of enteric nervous system morphology (HPO),abnormal enteric nervous system morphology (MPO),logical,HP:0025028,MP:0001044
http://purl.obolibrary.org/obo/HP_0010824,http://purl.obolibrary.org/obo/MP_0001065,Abnormal fifth cranial nerve morphology (HPO),abnormal trigeminal nerve morphology (MPO),logical,HP:0010824,MP:0001065
http://purl.obolibrary.org/obo/HP_3000047,http://purl.obolibrary.org/obo/MP_0001073,Abnormal glossopharyngeal nerve morphology (HPO),abnormal glossopharyngeal nerve morphology (MPO),logical,HP:3000047,MP:0001073
http://purl.obolibrary.org/obo/HP_0010791,http://purl.obolibrary.org/obo/MP_0001152,Hyperplasia of the Leydig cells (HPO),Leydig cell hyperplasia (MPO),logical,HP:0010791,MP:0001152
http://purl.obolibrary.org/obo/HP_0011124,http://purl.obolibrary.org/obo/MP_0001216,Abnormality of epidermal morphology (HPO),abnormal epidermal layer morphology (MPO),logical,HP:0011124,MP:0001216
http://purl.obolibrary.org/obo/HP_0000962,http://purl.obolibrary.org/obo/MP_0001219,Hyperkeratosis (HPO),thick epidermis (MPO),logical,HP:0000962,MP:0001219
http://purl.obolibrary.org/obo/HP_0000002,http://purl.obolibrary.org/obo/MP_0001253,Abnormality of body height (HPO),abnormal body height (MPO),logical,HP:0000002,MP:0001253
http://purl.obolibrary.org/obo/HP_0004323,http://purl.obolibrary.org/obo/MP_0001259,Abnormality of body weight (HPO),abnormal body weight (MPO),logical,HP:0004323,MP:0001259
http://purl.obolibrary.org/obo/HP_0100625,http://purl.obolibrary.org/obo/MP_0001267,Enlarged thorax (HPO),enlarged chest (MPO),logical,HP:0100625,MP:0001267
http://purl.obolibrary.org/obo/HP_0000525,http://purl.obolibrary.org/obo/MP_0001322,Abnormality iris morphology (HPO),abnormal iris morphology (MPO),logical,HP:0000525,MP:0001322
http://purl.obolibrary.org/obo/HP_0010999,http://purl.obolibrary.org/obo/MP_0001334,Aplasia of the optic tract (HPO),absent optic tract (MPO),logical,HP:0010999,MP:0001334
http://purl.obolibrary.org/obo/HP_0000733,http://purl.obolibrary.org/obo/MP_0001409,Stereotypy (HPO),increased stereotypic behavior (MPO),logical,HP:0000733,MP:0001409
